"x"	"family"	"x.1"	"TRY30_Family.y"	"TRY30_PhylogeneticGroup.y"	"PlantGrowth.y"	"LeafCompoundness.y"	"Woody"	"LeafType.new.y"	"leafPT.new.y"	"group"	"ID"	"P50"	"slope"	"TLP"	"Ks"	"Ks_area"	"Kl_xy"	"Kl_area"	"LS"	"HSM50"	"P50_l"	"slope_O"	"WD"	"leafN"	"leafNa"	"GR"	"Hmax"	"LMA"	"AI"	"MAT"	"MaxTm"	"VariableT"	"TdriestQ"	"TwarmestQ"	"MAP"	"PwetestM"	"PdriestM"	"PwetestQ"	"PdriestQ"	"PwarmestQ"	"Ks_Hmax"	"LS_Hmax"
"9218"	"Salix arctica"	"Salicaceae"	"Salix arctica"	"Salicaceae"	"Angiosperm"	"shrub"	"simple"	"woody"	"broadleaf"	"temperature"	"BT"	1	NA	NA	0.783901543828409	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.114847754	0.737164066	0.405465108	0.2	NA	14455.31458	-1.353614422	12.15245275	25.59835734	-3.631585656	8.100600063	764.8978398	95.20319532	38.82065707	255.4669217	129.8958146	191.0771827	NA	NA
"9219"	"Salix atrocinerea"	"Salicaceae"	"Salix atrocinerea"	"Salicaceae"	"Angiosperm"	"shrub/tree"	"simple"	"woody"	"broadleaf"	"temperature"	"BT"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.48	3.055886196	0.683096845	NA	10	NA	9643.712202	11.19669288	22.44988826	22.75395961	14.85443162	17.85054312	850.5230994	101.4856771	38.99223924	287.1500142	133.6124091	152.9971557	NA	NA
"9220"	"Salix aurita"	"Salicaceae"	"Salix aurita"	"Salicaceae"	"Angiosperm"	"shrub"	"simple"	"woody"	"broadleaf"	"temperature"	"BT"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.252310601	NA	-2.525728644	3	NA	11955.73102	7.088764808	19.21688513	25.22196398	3.569884738	15.30276081	868.2449514	99.49854182	46.68673996	280.8999967	155.0036207	228.88985	NA	NA
"9222"	"Salix barclayi"	"Salicaceae"	"Salix barclayi"	"Salicaceae"	"Angiosperm"	"shrub/tree"	"simple"	"woody"	"broadleaf"	"temperature"	"BT"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.57	NA	14662.90703	0.657757252	15.74624553	31.02193087	-0.123659114	10.90107271	985.8021454	139.6317044	41.4398093	375.4946365	145.7461263	230.0774732	NA	NA
"9223"	"Salix bebbiana"	"Salicaceae"	"Salix bebbiana"	"Salicaceae"	"Angiosperm"	"shrub/tree"	"simple"	"woody"	"broadleaf"	"temperature"	"BT"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.04927304	NA	NA	7.62	NA	8464.410727	2.173998724	21.02184816	39.76640354	-5.730469783	15.13670769	667.0369166	88.29347574	31.41629905	240.4794521	106.0782447	221.6359415	NA	NA
"9224"	"Salix bicolor"	"Salicaceae"	"Salix bicolor"	"Salicaceae"	"Angiosperm"	"shrub"	"simple"	"woody"	"broadleaf"	"temperature"	"BT"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	12123.40092	6.349366363	17.86912443	22.73917051	7.8046851	13.83847927	1102.069124	122.4239631	60.22580645	338.3870968	207.1290323	242.281106	NA	NA
"9225"	"Salix bonplandiana"	"Salicaceae"	"Salix bonplandiana"	"Salicaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"drought"	"BD"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.24	NA	4152.879348	17.33752265	29.16336956	24.48967392	16.95202898	21.32724639	748.6815217	162.298913	6.747826087	429.05	28.1923913	251.8032609	NA	NA
"9226"	"Salix boothii"	"Salicaceae"	"Salix boothii"	"Salicaceae"	"Angiosperm"	"shrub"	"simple"	"woody"	"broadleaf"	"temperature"	"BT"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.32	NA	5316.246305	3.765014364	20.79507384	34.49211818	5.773850565	13.87619046	607.6083744	86.66748768	21.59359606	238.8743842	79.07389163	119.9802956	NA	NA
"9227"	"Salix brachycarpa"	"Salicaceae"	"Salix brachycarpa"	"Salicaceae"	"Angiosperm"	"shrub"	"simple"	"woody"	"broadleaf"	"temperature"	"BT"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.693147181	0.8	NA	7178.703822	-0.121092095	17.87977706	37.37579618	-6.154299358	11.72972398	591.0079618	78.89649682	27.29140127	213.906051	94.43789809	188.0971338	NA	NA
"9228"	"Salix breviserrata"	"Salicaceae"	"Salix breviserrata"	"Salicaceae"	"Angiosperm"	"shrub"	"simple"	"woody"	"broadleaf"	"temperature"	"BT"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.207274913	0.5	NA	16384.25912	2.285933697	13.77992702	22.50583943	1.804318736	9.776824814	1288.463504	152.3868613	64.66058394	432.2116788	219.4160584	334.9963504	NA	NA
"9229"	"Salix caesia"	"Salicaceae"	"Salix caesia"	"Salicaceae"	"Angiosperm"	"shrub"	"simple"	"woody"	"broadleaf"	"temperature"	"BT"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.667655818	NA	NA	2	3.966700567	10893.64444	1.126874998	16.06222225	30.03944443	-0.03620371	10.75814815	914.5166667	110.9333333	44.49444444	310.1555556	155.45	230.6166667	NA	NA
"9230"	"Salix candida"	"Salicaceae"	"Salix candida"	"Salicaceae"	"Angiosperm"	"shrub"	"simple"	"woody"	"broadleaf"	"temperature"	"BT"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.93385687	NA	NA	1.83	NA	8412.417156	2.521611831	21.61480616	41.6217392	-8.064825698	16.09520173	691.9142186	87.69682726	31.66627497	241.9647474	109.6122209	227.39953	NA	NA
"9231"	"Salix caprea"	"Salicaceae"	"Salix caprea"	"Salicaceae"	"Angiosperm"	"shrub/tree"	"simple"	"woody"	"broadleaf"	"temperature"	"BT"	1	0.72270598280149	4.841585279	NA	NA	NA	NA	NA	NA	NA	NA	126.67	0.485	3.255014871	0.157003749	-0.916290732	19	4.168214411	10824.09048	6.521131319	19.39291202	26.5775134	2.831968713	15.29829441	794.0437484	92.71486742	42.71853323	259.2277417	141.2283124	218.1765849	NA	NA
"9232"	"Salix caroliniana"	"Salicaceae"	"Salix caroliniana"	"Salicaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"temperature"	"BT"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.06	NA	7397.784158	17.08269802	32.41128709	31.78594057	10.51270627	25.65759075	1151.908911	154.3920792	49.61980198	420.3445545	176.2851485	385.6	NA	NA
"9233"	"Salix chaenomeloides"	"Salicaceae"	"Salix chaenomeloides"	"Salicaceae"	"Angiosperm"	"shrub"	"simple"	"woody"	"broadleaf"	"temperature"	"BT"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.43	NA	NA	NA	NA	NA	12753.71191	14.35078486	30.79224375	31.76537394	4.914450601	24.49801477	1511.199446	229.700831	48.5900277	592.8891967	170.2576177	557.7783934	NA	NA
"9234"	"Salix cheilophila"	"Salicaceae"	"Salix cheilophila"	"Salicaceae"	"Angiosperm"	"shrub"	"simple"	"woody"	"broadleaf"	"temperature"	"BT"	1	0.53062825106217	NA	NA	0.048790164	NA	NA	NA	NA	NA	NA	NA	0.49	3.267665989	NA	NA	6	NA	4955.728155	8.317030752	25.21553398	35.476699	-2.37961165	18.15113269	585.6116505	129.3398058	3.747572816	336.1067961	15.14563107	325.961165	-1.742969305	NA
"9235"	"Salix cinerea"	"Salicaceae"	"Salix cinerea"	"Salicaceae"	"Angiosperm"	"shrub/tree"	"simple"	"woody"	"broadleaf"	"temperature"	"BT"	1	0.688134638736401	4.715995741	NA	NA	NA	NA	NA	NA	NA	NA	111.72	0.44	3.038312721	0.378436436	-2.302585093	15	4.454579827	9915.747587	8.246171621	19.80759352	24.1391079	4.486818435	16.01862065	758.9101559	83.33339036	42.53033887	236.6144866	142.3344371	202.6759996	NA	NA
"9236"	"Salix commutata"	"Salicaceae"	"Salix commutata"	"Salicaceae"	"Angiosperm"	"shrub"	"simple"	"woody"	"broadleaf"	"temperature"	"BT"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.1	NA	15412.72589	1.441486886	15.86142132	29.29314718	3.522715731	10.93989001	1136.540609	165.7055838	40.81979695	455.177665	148.1497462	207.286802	NA	NA
"9237"	"Salix crataegifolia"	"Salicaceae"	"Salix crataegifolia"	"Salicaceae"	"Angiosperm"	"shrub"	"simple"	"woody"	"broadleaf"	"temperature"	"BT"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	17559.86765	8.920098037	20.14852945	22.98088238	16.55000002	16.55000002	1706.073529	228.0147059	54.67647059	614.5147059	239.1029412	239.1029412	NA	NA
"9238"	"Salix daphnoides"	"Salicaceae"	"Salix daphnoides"	"Salicaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"temperature"	"BT"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.302585093	15	NA	11134.66611	6.831032547	19.55392817	26.54349046	1.901127009	15.33923961	882.8597082	107.2065095	46.87289562	303.8748597	154.739899	280.1069024	NA	NA
"9239"	"Salix discolor"	"Salicaceae"	"Salix discolor"	"Salicaceae"	"Angiosperm"	"shrub/tree"	"simple"	"woody"	"broadleaf"	"drought"	"BT"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.879198457	0.708035793	NA	12.19	4.437461342	9334.539004	7.5478648	23.59257261	34.88759337	-0.371929466	17.81027663	958.03361	127.360166	42.16348548	356.053527	143.0224066	285.8771784	NA	NA
"9240"	"Salix drummondiana"	"Salicaceae"	"Salix drummondiana"	"Salicaceae"	"Angiosperm"	"shrub"	"simple"	"woody"	"broadleaf"	"temperature"	"BT"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.66	NA	6287.376812	2.01207729	19.17536231	36.26521734	-1.550241563	13.18115941	579.2898551	76.57971014	27.94202899	207.2898551	94.66666667	169.4347826	NA	NA
"9241"	"Salix eleagnos"	"Salicaceae"	"Salix eleagnos"	"Salicaceae"	"Angiosperm"	"shrub/tree"	"simple"	"woody"	"broadleaf"	"temperature"	"BT"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.26308408	NA	-2.207274913	20	4.458524606	8882.387662	9.993248401	22.86789768	26.60610688	9.172773535	18.01770167	867.9013823	107.8215391	44.27171446	297.8508356	152.2785228	241.5459047	NA	NA
"9242"	"Salix eriocephala"	"Salicaceae"	"Salix eriocephala"	"Salicaceae"	"Angiosperm"	"shrub"	"simple"	"woody"	"broadleaf"	"temperature"	"BT"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.85	NA	9496.790792	7.784662041	25.06729858	37.20968179	-0.452268115	19.43582713	941.8408937	104.4454976	50.87813135	293.7853758	172.0649966	266.6289777	NA	NA
"9243"	"Salix exigua"	"Salicaceae"	"Salix exigua"	"Salicaceae"	"Angiosperm"	"shrub/tree"	"simple"	"woody"	"broadleaf"	"temperature"	"BT"	1	0.27002713721306	NA	NA	2.587764035	NA	NA	NA	NA	NA	NA	NA	NA	3.068052935	0.792992516	NA	10	NA	3303.453526	11.68709268	28.73275641	34.94326924	12.18898504	21.09222222	470.0182692	75.35897436	12.72692308	203.3195513	47.45641026	97.21217949	0.285178942	NA
"9244"	"Salix foetida"	"Salicaceae"	"Salix foetida"	"Salicaceae"	"Angiosperm"	"shrub"	"simple"	"woody"	"broadleaf"	"temperature"	"BT"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.791759469	2	NA	14745.4	2.952499999	15.43333333	24.67333333	-0.233333309	10.95555555	1169.2	134.4	66.73333333	382.4	217.0666667	340.2666667	NA	NA
"9245"	"Salix fragilis"	"Salicaceae"	"Salix fragilis"	NA	"Angiosperm"	NA	NA	"woody"	"broadleaf"	"temperature"	"BT"	1	0.3293037471426	4.496247779	NA	NA	NA	NA	NA	NA	NA	NA	89.68	0.41	3.280911216	0.90825856	0.405465108	35	4.540524992	8808.605568	8.667973272	20.95200513	25.78223006	4.975840968	16.81262372	738.0099098	82.86792856	41.74537483	231.9787545	139.2231134	203.86112	NA	NA
"9246"	"Salix fuscescens"	"Salicaceae"	"Salix fuscescens"	"Salicaceae"	"Angiosperm"	"shrub"	"simple"	"woody"	"broadleaf"	"temperature"	"BT"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"9247"	"Salix geyeriana"	"Salicaceae"	"Salix geyeriana"	"Salicaceae"	"Angiosperm"	"shrub"	"simple"	"woody"	"broadleaf"	"temperature"	"BT"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	5437.11215	5.418036088	22.08878506	33.65264799	9.282943927	14.48626688	672.8224299	103.4096573	20.37850467	283.1775701	74.46573209	118.7352025	NA	NA
"9248"	"Salix glabra"	"Salicaceae"	"Salix glabra"	"Salicaceae"	"Angiosperm"	"shrub"	"simple"	"woody"	"broadleaf"	"temperature"	"BT"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.916290732	1.5	NA	16176.63245	5.398029357	17.28377256	24.556172	-1.896532596	13.25584836	1319.041609	173.9778086	68.55894591	491.9583911	226.5811373	490.9348128	NA	NA
"9249"	"Salix glauca"	"Salicaceae"	"Salix glauca"	"Salicaceae"	"Angiosperm"	"shrub/tree"	"simple"	"woody"	"broadleaf"	"temperature"	"BT"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.174296781	0.845868268	0.693147181	6.1	4.598850257	13836.96573	-0.413374794	15.31113899	31.02843212	-4.840771162	10.62820647	750.6459004	98.5724768	34.38387616	266.4727324	116.5337057	221.6318406	NA	NA
"9250"	"Salix gooddingii"	"Salicaceae"	"Salix gooddingii"	"Salicaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"temperature"	"BT"	1	0.3293037471426	4.199755077	NA	0.914288729	NA	NA	NA	NA	-0.3	NA	244.445	NA	2.93385687	0.518793793	NA	30	NA	1734.38212	17.54197909	33.85068497	32.54160061	20.56961068	25.38151887	363.5465032	69.74909877	3.871665465	183.8637347	18.84354722	75.91997116	-2.486908652	NA
"9251"	"Salix gordejevii"	"Salicaceae"	"Salix gordejevii"	"Salicaceae"	"Angiosperm"	"shrub"	"simple"	"woody"	"broadleaf"	"temperature"	"BT"	1	NA	NA	NA	0.593326845	NA	1.960094784	NA	-1.386294361	NA	NA	NA	0.47	2.370243741	0.39877612	NA	2	NA	3196.769231	4.094871796	27.67692302	50.72307689	-13.05128205	20.074359	398.3846154	112.2307692	2.692307692	263.6923077	9.846153846	260.6153846	-0.099820335	-0.693147180440055
"9252"	"Salix gracilistyla"	"Salicaceae"	"Salix gracilistyla"	"Salicaceae"	"Angiosperm"	"shrub"	"simple"	"woody"	"broadleaf"	"temperature"	"BT"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.031340701	-0.139262067	NA	10	NA	13597.93735	10.4766918	28.28990716	35.2829466	0.115796593	21.78636891	1449.558005	223.0603248	49.86890951	583.0916473	170.9709977	558.4930394	NA	NA
"9253"	"Salix hastata"	"Salicaceae"	"Salix hastata"	"Salicaceae"	"Angiosperm"	"shrub"	"simple"	"woody"	"broadleaf"	"temperature"	"BT"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.158063685	0.732367894	-2.995732274	2.5	NA	13217.73163	0.262139928	15.64928898	30.18433912	-4.173688851	11.01521574	744.4929809	97.20811304	36.0597083	262.446217	119.2644485	223.8486782	NA	NA
"9254"	"Salix hegetschweileri"	"Salicaceae"	"Salix hegetschweileri"	"Salicaceae"	"Angiosperm"	"shrub/tree"	"simple"	"woody"	"broadleaf"	"temperature"	"BT"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	12923.5	2.081469301	15.26578946	26.92236839	-5.778508759	10.36140352	985.3289474	126.0921053	50.86842105	360.6315789	167.1315789	356.3157895	NA	NA
"9255"	"Salix helvetica"	"Salicaceae"	"Salix helvetica"	"Salicaceae"	"Angiosperm"	"shrub"	"simple"	"woody"	"broadleaf"	"temperature"	"BT"	1	0.839409687538197	4.702296897	NA	NA	NA	NA	NA	NA	NA	NA	110.2	0.47	2.621765833	NA	-0.916290732	4	NA	16678.29787	1.048788415	13.53156027	24.60602835	-3.755141843	9.004018911	1216.014184	143.5815603	65.70921986	406.8758865	219.0212766	375.1099291	NA	NA
"9256"	"Salix herbacea"	"Salicaceae"	"Salix herbacea"	"Salicaceae"	"Angiosperm"	"shrub"	"simple"	"woody"	"broadleaf"	"temperature"	"BT"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.228826156	0.598836501	1.609437912	0.1	4.243051882	21269.8553	0.926793814	12.95327158	23.33319052	0.097588304	9.235681339	1151.341575	138.6363636	55.19565721	384.2890562	186.7892299	272.2880718	NA	NA
"9257"	"Salix hookeriana"	"Salicaceae"	"Salix hookeriana"	"Salicaceae"	"Angiosperm"	"shrub"	"simple"	"woody"	"broadleaf"	"temperature"	"BT"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.14	NA	16754.67114	10.01705817	20.4604027	21.66510069	14.82539151	15.97662193	1529.328859	244.8724832	30.01342282	693.6107383	121.6510067	134.0872483	NA	NA
"9258"	"Salix humboldtiana"	"Salicaceae"	"Salix humboldtiana"	"Salicaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"drought"	"BD"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.39	3.161246712	NA	NA	18	NA	8046.217729	21.05036288	29.51765163	17.69144636	19.62641265	23.325	1283.847589	227.0427683	28.66407465	593.2029549	105.2978227	370.4214619	NA	NA
"9259"	"Salix humilis"	"Salicaceae"	"Salix humilis"	"Salicaceae"	"Angiosperm"	"shrub"	"simple"	"woody"	"broadleaf"	"temperature"	"BT"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.05	NA	10483.5838	6.571612785	24.81224105	39.50577527	-2.083029927	19.01616447	997.9654739	112.7143754	52.58757062	316.1908349	178.1010672	291.391086	NA	NA
"9260"	"Salix integra"	"Salicaceae"	"Salix integra"	"Salicaceae"	"Angiosperm"	"shrub"	"simple"	"woody"	"broadleaf"	"temperature"	"BT"	1	0.0769610411361284	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.222867846	NA	NA	3	NA	14157.28571	11.15529181	27.94006969	32.63937283	2.269105688	21.664518	1476.58885	200.7212544	58.31358885	546.0836237	194.4634146	528.6515679	NA	NA
"9261"	"Salix interior"	"Salicaceae"	"Salix interior"	"Salicaceae"	"Angiosperm"	"shrub/tree"	"simple"	"woody"	"broadleaf"	"temperature"	"BT"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.72	NA	6058.908455	8.110489511	27.80356007	41.80495867	-3.497181606	20.99869675	710.1481246	95.52002543	27.35092181	261.6166561	95.95804196	241.2771774	NA	NA
"9262"	"Salix irrorata"	"Salicaceae"	"Salix irrorata"	"Salicaceae"	"Angiosperm"	"shrub"	"simple"	"woody"	"broadleaf"	"temperature"	"BT"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.66	NA	4136.575221	8.760951322	25.46047202	33.93569329	7.400393318	17.50668632	567.020649	87.24483776	21.37463127	228.0235988	73.23893805	197.460177	NA	NA
"9263"	"Salix laevigata"	"Salicaceae"	"Salix laevigata"	"Salicaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"temperature"	"BT"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.913437031	0.802001585	NA	15.24	NA	2312.204858	15.60835695	30.95902832	30.32477731	20.75473684	22.89658569	440.859919	83.26558704	2.7951417	227.3846154	16.68016194	39.68502024	NA	NA
"9264"	"Salix laggeri"	"Salicaceae"	"Salix laggeri"	"Salicaceae"	"Angiosperm"	"shrub"	"simple"	"woody"	"broadleaf"	"temperature"	"BT"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	14382.91124	3.279462521	15.5147929	24.02662722	5.919625234	11.03777119	1231.621302	140.1597633	65.47928994	394.3786982	228.1420118	289.7928994	NA	NA
"9265"	"Salix lanata"	"Salicaceae"	"Salix lanata"	"Salicaceae"	"Angiosperm"	"shrub"	"simple"	"woody"	"broadleaf"	"temperature"	"BT"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.609437912	6.71	4.361441201	17266.86152	0.408551844	13.15761221	24.69306968	-0.791889826	9.278289532	889.1350112	107.7651872	43.72985371	292.228366	146.8214728	228.6164146	NA	NA
"9266"	"Salix lapponum"	"Salicaceae"	"Salix lapponum"	"Salicaceae"	"Angiosperm"	"shrub"	"simple"	"woody"	"broadleaf"	"temperature"	"BT"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.18428438	0.751416089	NA	4	4.511738241	13783.49298	0.706457507	16.2781852	31.02876238	-4.149936267	11.61731711	760.4241807	99.01436689	35.99974983	269.1965977	119.5376863	228.1872342	NA	NA
"9267"	"Salix lasiandra"	"Salicaceae"	"Salix lasiandra"	"Salicaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"temperature"	"BT"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.39	NA	NA	NA	18.29	NA	8501.231111	8.416703704	23.0313333	30.50755552	11.76274074	16.92577777	869.9533333	142.4066667	19.19555556	395.0933333	73.32666667	101.5311111	NA	NA
"9268"	"Salix lasiolepis"	"Salicaceae"	"Salix lasiolepis"	"Salicaceae"	"Angiosperm"	"shrub/tree"	"simple"	"woody"	"broadleaf"	"temperature"	"BT"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.52	2.988204007	0.753771802	NA	12.19	NA	3430.792762	14.02523968	27.75165713	27.29619046	18.70627936	20.44008888	565.3817143	108.080381	3.856380952	296.5398095	20.81028571	47.70019048	NA	NA
"9269"	"Salix lemmonii"	"Salicaceae"	"Salix lemmonii"	"Salicaceae"	"Angiosperm"	"shrub"	"simple"	"woody"	"broadleaf"	"temperature"	"BT"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.27	NA	5204.834921	6.226719568	22.50761904	32.14952383	14.21878306	14.98232803	760.5587302	127.3555556	10.79047619	350.6	49.40634921	56.71428571	NA	NA
"9270"	"Salix ligulifolia"	"Salicaceae"	"Salix ligulifolia"	"Salicaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"temperature"	"BT"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.49	NA	3047.970297	8.338923272	26.69059409	37.25148521	7.435148511	17.73094059	520.5346535	85.93069307	14.5049505	221.5891089	53.57920792	164.2277228	NA	NA
"9271"	"Salix lucida"	"Salicaceae"	"Salix lucida"	"Salicaceae"	"Angiosperm"	"shrub/tree"	"simple"	"woody"	"broadleaf"	"temperature"	"BT"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.43	3.086486637	0.56815069	NA	24.38	NA	8141.499072	6.779489792	23.50716139	35.51276436	4.529301167	17.30886826	810.328757	113.4541744	29.93320965	314.3387755	105.6037106	169.8742115	NA	NA
"9272"	"Salix lutea"	"Salicaceae"	"Salix lutea"	"Salicaceae"	"Angiosperm"	"shrub/tree"	"simple"	"woody"	"broadleaf"	"temperature"	"BT"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13	NA	3420.478873	6.072310247	24.66197185	38.27887328	5.691549298	16.93278559	460.8215962	72.25586854	13.49530516	195.4741784	51.28638498	104.0821596	NA	NA
"9273"	"Salix melanopsis"	"Salicaceae"	"Salix melanopsis"	"Salicaceae"	"Angiosperm"	"shrub"	"simple"	"woody"	"broadleaf"	"temperature"	"BT"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.01	NA	7135.740525	9.269254139	24.05247822	30.96268228	14.29125367	17.70898932	868.2478134	143.7813411	15.1574344	400.819242	62.38483965	84.51020408	NA	NA
"9274"	"Salix microstachya"	"Salicaceae"	"Salix microstachya"	"Salicaceae"	"Angiosperm"	"shrub"	"simple"	"woody"	"broadleaf"	"temperature"	"BT"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.198673118	NA	NA	2	NA	4036.36	3.266333358	25.50000008	46.93200002	-8.489333296	18.2806667	399.76	94.88	6.84	229.96	23.6	214.56	NA	NA
"9275"	"Salix mielichhoferi"	"Salicaceae"	"Salix mielichhoferi"	"Salicaceae"	"Angiosperm"	"shrub"	"simple"	"woody"	"broadleaf"	"temperature"	"BT"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	12876.33333	4.740277799	17.60000022	26.66666683	-3.641666677	13.01666675	1035	142.6666667	48.33333333	399.3333333	157	399.3333333	NA	NA
"9276"	"Salix miyabeana"	"Salicaceae"	"Salix miyabeana"	"Salicaceae"	"Angiosperm"	"shrub/tree"	"simple"	"woody"	"broadleaf"	"temperature"	"BT"	1	NA	NA	NA	0.924258902	NA	1.805004696	NA	-0.867500568	NA	NA	NA	0.52	3.146305132	NA	NA	8	NA	8622.096154	3.800941506	26.05624995	46.86874995	-9.679166675	18.97419872	856.75	146.0817308	32.85096154	374.9807692	105.4086538	367.2163462	-1.15518264	1.21194097367984
"9277"	"Salix monticola"	"Salicaceae"	"Salix monticola"	"Salicaceae"	"Angiosperm"	"shrub/tree"	"simple"	"woody"	"broadleaf"	"temperature"	"BT"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.1	NA	4052.906915	3.894669762	21.95212761	36.62739354	0.585859917	13.94849289	522.7819149	74.77925532	22.30851064	199.2473404	76.56648936	176.2579787	NA	NA
"9278"	"Salix mucronata"	"Salicaceae"	"Salix mucronata"	"Salicaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.53	2.923161581	NA	NA	10	NA	3830.648968	18.16439281	29.54867253	24.12182887	15.29419862	22.08112092	679.4867257	124.4306785	10.74041298	334.4011799	39.23893805	245.3569322	NA	NA
